name,brand,condition,packaging,saleTerms,group,type,audience,ridingStyles,sizeLabel,sizeFilterKeys,officialSize,variant,color,price,reference,url,sku,id,productId,observedAt
"POC Ultra Sock Mid","POC","","","","Clothing","Socks","Unspecified","Unspecified","S","socks:s","SML","Color: Uranium Black, Size: SML","uranium-black","12.99","30","https://bikecloset.com/product/poc-poc-ultra-sock-mid/?attribute_pa_color=uranium-black&attribute_pa_size=sml","PC651431002SML1-7325549967908","1691559","1691556","2026-09-11T12:08:04.173Z"
"POC Soleus Lite Sock Mid","POC","","","","Clothing","Socks","Unspecified","Unspecified","S","socks:s","SML","Color: turmaline navy, Size: SML","turmaline-navy","12.99","30","https://bikecloset.com/product/poc-soleus-lite-sock-mid/?attribute_pa_color=turmaline-navy&attribute_pa_size=sml","PC651411582SML1-7325549938236","1691555","1691548","2026-09-11T12:08:04.173Z"
"POC Soleus Lite Sock Mid","POC","","","","Clothing","Socks","Unspecified","Unspecified","M","socks:m","MED","Color: turmaline navy, Size: MED","turmaline-navy","12.99","30","https://bikecloset.com/product/poc-soleus-lite-sock-mid/?attribute_pa_color=turmaline-navy&attribute_pa_size=med","PC651411582MED1-7325549938175","1691554","1691548","2026-09-11T12:08:04.173Z"
"POC Soleus Lite Sock Mid","POC","","","","Clothing","Socks","Unspecified","Unspecified","L","socks:l","LRG","Color: turmaline navy, Size: LRG","turmaline-navy","12.99","30","https://bikecloset.com/product/poc-soleus-lite-sock-mid/?attribute_pa_color=turmaline-navy&attribute_pa_size=lrg","PC651411582LRG1-7325549938168","1691553","1691548","2026-09-11T12:08:04.173Z"
"POC Soleus Lite Sock Mid","POC","","","","Clothing","Socks","Unspecified","Unspecified","S","socks:s","SML","Color: Uranium Black, Size: SML","uranium-black","12.99","30","https://bikecloset.com/product/poc-soleus-lite-sock-mid/?attribute_pa_color=uranium-black&attribute_pa_size=sml","PC651411002SML1-7325549966949","1691552","1691548","2026-09-11T12:08:04.173Z"
"POC Soleus Lite Sock Mid","POC","","","","Clothing","Socks","Unspecified","Unspecified","M","socks:m","MED","Color: Uranium Black, Size: MED","uranium-black","12.99","30","https://bikecloset.com/product/poc-soleus-lite-sock-mid/?attribute_pa_color=uranium-black&attribute_pa_size=med","PC651411002MED1-7325549966932","1691551","1691548","2026-09-11T12:08:04.173Z"
"POC Soleus Lite Sock Mid","POC","","","","Clothing","Socks","Unspecified","Unspecified","L","socks:l","LRG","Color: Uranium Black, Size: LRG","uranium-black","12.99","30","https://bikecloset.com/product/poc-soleus-lite-sock-mid/?attribute_pa_color=uranium-black&attribute_pa_size=lrg","PC651411002LRG1-7325549966925","1691550","1691548","2026-09-11T12:08:04.173Z"
"POC Essential MTB Strong Sock Mid","POC","","","","Clothing","Socks","Unspecified","Mountain / trail","S","socks:s","SML","Color: Uranium Multi Black, Size: SML","uranium-multi-black","5.99","30","https://bikecloset.com/product/poc-essential-mtb-strong-sock-mid/?attribute_pa_color=uranium-multi-black&attribute_pa_size=sml","PC651308155SML1-7325540959131","1691547","1691544","2026-09-11T12:08:04.173Z"
"POC Essential Road Sock Short","POC","","","","Clothing","Socks","Unspecified","Road","S","socks:s","SML","Color: turmaline navy, Size: SML","turmaline-navy","7.99","20","https://bikecloset.com/product/poc-essential-road-sock-short/?attribute_pa_color=turmaline-navy&attribute_pa_size=sml","PC651201582SML1-7325549938151","1691542","1691533","2026-09-11T12:08:04.173Z"
"POC Essential Road Sock Short","POC","","","","Clothing","Socks","Unspecified","Road","M","socks:m","MED","Color: turmaline navy, Size: MED","turmaline-navy","7.99","20","https://bikecloset.com/product/poc-essential-road-sock-short/?attribute_pa_color=turmaline-navy&attribute_pa_size=med","PC651201582MED1-7325549938144","1691541","1691533","2026-09-11T12:08:04.173Z"
"POC Essential Road Sock Short","POC","","","","Clothing","Socks","Unspecified","Road","L","socks:l","LRG","Color: turmaline navy, Size: LRG","turmaline-navy","7.99","20","https://bikecloset.com/product/poc-essential-road-sock-short/?attribute_pa_color=turmaline-navy&attribute_pa_size=lrg","PC651201582LRG1-7325549938137","1691540","1691533","2026-09-11T12:08:04.173Z"
"POC Essential Road Sock Short","POC","","","","Clothing","Socks","Unspecified","Road","S","socks:s","SML","Color: Uranium Black, Size: SML","uranium-black","7.99","20","https://bikecloset.com/product/poc-essential-road-sock-short/?attribute_pa_color=uranium-black&attribute_pa_size=sml","PC651201002SML1-7325540959285","1691539","1691533","2026-09-11T12:08:04.173Z"
"POC Essential Road Sock Short","POC","","","","Clothing","Socks","Unspecified","Road","M","socks:m","MED","Color: Uranium Black, Size: MED","uranium-black","7.99","20","https://bikecloset.com/product/poc-essential-road-sock-short/?attribute_pa_color=uranium-black&attribute_pa_size=med","PC651201002MED1-7325540959278","1691538","1691533","2026-09-11T12:08:04.173Z"
"POC Essential Road Sock Short","POC","","","","Clothing","Socks","Unspecified","Road","L","socks:l","LRG","Color: Uranium Black, Size: LRG","uranium-black","7.99","20","https://bikecloset.com/product/poc-essential-road-sock-short/?attribute_pa_color=uranium-black&attribute_pa_size=lrg","PC651201002LRG1-7325540959261","1691537","1691533","2026-09-11T12:08:04.173Z"
"POC Essential Road Sock Short","POC","","","","Clothing","Socks","Unspecified","Road","S","socks:s","SML","Color: Hydrogen White, Size: SML","hydrogen-white","7.99","20","https://bikecloset.com/product/poc-essential-road-sock-short/?attribute_pa_color=hydrogen-white&attribute_pa_size=sml","PC651201001SML1-7325540959254","1691536","1691533","2026-09-11T12:08:04.173Z"
"POC Transcend Pant Men’s","POC","","","","Clothing","Casual clothing","Men's","Unspecified","XL","clothing:xl","XLG","Color: Uranium Black, Size: XLG","uranium-black","49.99","150","https://bikecloset.com/product/poc-ms-transcend-pant/?attribute_pa_color=uranium-black&attribute_pa_size=xlg","PC621301002XLG1-7325549989931","1691530","1691526","2026-09-11T12:08:04.173Z"
"POC Pristine Print Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Unspecified","XS","clothing:xs","XSM","Color: Prehnite Green, Size: XSM","prehnite-green","49.99","140","https://bikecloset.com/product/poc-ms-pristine-print-jersey/?attribute_pa_color=prehnite-green&attribute_pa_size=xsm","PC582241447XSM1-7325549938113","1691524","1691507","2026-09-11T12:08:04.173Z"
"POC Pristine Print Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Unspecified","XL","clothing:xl","XLG","Color: Prehnite Green, Size: XLG","prehnite-green","49.99","140","https://bikecloset.com/product/poc-ms-pristine-print-jersey/?attribute_pa_color=prehnite-green&attribute_pa_size=xlg","PC582241447XLG1-7325549938052","1691523","1691507","2026-09-11T12:08:04.173Z"
"POC Pristine Print Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Unspecified","S","clothing:s","SML","Color: Prehnite Green, Size: SML","prehnite-green","49.99","140","https://bikecloset.com/product/poc-ms-pristine-print-jersey/?attribute_pa_color=prehnite-green&attribute_pa_size=sml","PC582241447SML1-7325549938045","1691522","1691507","2026-09-11T12:08:04.173Z"
"POC Pristine Print Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Unspecified","M","clothing:m","MED","Color: Prehnite Green, Size: MED","prehnite-green","49.99","140","https://bikecloset.com/product/poc-ms-pristine-print-jersey/?attribute_pa_color=prehnite-green&attribute_pa_size=med","PC582241447MED1-7325549938038","1691521","1691507","2026-09-11T12:08:04.173Z"
"POC Pristine Print Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Unspecified","2XL","clothing:2xl","XXL","Color: Uranium Black, Size: XXL","uranium-black","49.99","140","https://bikecloset.com/product/poc-ms-pristine-print-jersey/?attribute_pa_color=uranium-black&attribute_pa_size=xxl","PC582241002XXL1-7325549914889","1691519","1691507","2026-09-11T12:08:04.173Z"
"POC Pristine Print Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Unspecified","XS","clothing:xs","XSM","Color: Uranium Black, Size: XSM","uranium-black","49.99","140","https://bikecloset.com/product/poc-ms-pristine-print-jersey/?attribute_pa_color=uranium-black&attribute_pa_size=xsm","PC582241002XSM1-7325549914780","1691518","1691507","2026-09-11T12:08:04.173Z"
"POC Pristine Print Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Unspecified","XL","clothing:xl","XLG","Color: Uranium Black, Size: XLG","uranium-black","49.99","140","https://bikecloset.com/product/poc-ms-pristine-print-jersey/?attribute_pa_color=uranium-black&attribute_pa_size=xlg","PC582241002XLG1-7325549914773","1691517","1691507","2026-09-11T12:08:04.173Z"
"POC Pristine Print Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Unspecified","S","clothing:s","SML","Color: Uranium Black, Size: SML","uranium-black","49.99","140","https://bikecloset.com/product/poc-ms-pristine-print-jersey/?attribute_pa_color=uranium-black&attribute_pa_size=sml","PC582241002SML1-7325549914766","1691516","1691507","2026-09-11T12:08:04.173Z"
"POC Pristine Print Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Unspecified","M","clothing:m","MED","Color: Uranium Black, Size: MED","uranium-black","49.99","140","https://bikecloset.com/product/poc-ms-pristine-print-jersey/?attribute_pa_color=uranium-black&attribute_pa_size=med","PC582241002MED1-7325549914759","1691515","1691507","2026-09-11T12:08:04.173Z"
"POC Pristine Print Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Unspecified","XS","clothing:xs","XSM","Color: Hydrogen White, Size: XSM","hydrogen-white","49.99","140","https://bikecloset.com/product/poc-ms-pristine-print-jersey/?attribute_pa_color=hydrogen-white&attribute_pa_size=xsm","PC582241001XSM1-7325549937260","1691512","1691507","2026-09-11T12:08:04.173Z"
"POC Essential Road Logo Jersey Men","POC","","","","Clothing","Jerseys","Men's","Road","S","clothing:s","SML","Color: Hydrogen White/Granite Grey, Size: SML","hydrogen-white-granite-grey","39.99","100","https://bikecloset.com/product/poc-ms-essential-road-logo-jersey/?attribute_pa_color=hydrogen-white-granite-grey&attribute_pa_size=sml","PC581358396SML1-7325549932722","1691501","1691485","2026-09-11T12:08:04.173Z"
"POC Essential Road Logo Jersey Men","POC","","","","Clothing","Jerseys","Men's","Road","XS","clothing:xs","XSM","Color: granite grey/zink orange, Size: XSM","granite-grey-zink-orange","39.99","100","https://bikecloset.com/product/poc-ms-essential-road-logo-jersey/?attribute_pa_color=granite-grey-zink-orange&attribute_pa_size=xsm","PC581358287XSM1-7325549932616","1691498","1691485","2026-09-11T12:08:04.173Z"
"POC Essential Road Logo Jersey Men","POC","","","","Clothing","Jerseys","Men's","Road","S","clothing:s","SML","Color: granite grey/zink orange, Size: SML","granite-grey-zink-orange","39.99","100","https://bikecloset.com/product/poc-ms-essential-road-logo-jersey/?attribute_pa_color=granite-grey-zink-orange&attribute_pa_size=sml","PC581358287SML1-7325549932500","1691496","1691485","2026-09-11T12:08:04.173Z"
"POC Essential Road Logo Jersey Men","POC","","","","Clothing","Jerseys","Men's","Road","XS","clothing:xs","XSM","Color: turmaline navy, Size: XSM","turmaline-navy","39.99","100","https://bikecloset.com/product/poc-ms-essential-road-logo-jersey/?attribute_pa_color=turmaline-navy&attribute_pa_size=xsm","PC581351582XSM1-7325549931879","1691493","1691485","2026-09-11T12:08:04.173Z"
"POC Essential Road Logo Jersey Men","POC","","","","Clothing","Jerseys","Men's","Road","XS","clothing:xs","XSM","Color: Lemon Calcite, Size: XSM","lemon-calcite","39.99","100","https://bikecloset.com/product/poc-ms-essential-road-logo-jersey/?attribute_pa_color=lemon-calcite&attribute_pa_size=xsm","PC581351327XSM1-7325549931640","1691492","1691485","2026-09-11T12:08:04.173Z"
"POC Essential Road Logo Jersey Men","POC","","","","Clothing","Jerseys","Men's","Road","XS","clothing:xs","XSM","Color: Uranium Black, Size: XSM","uranium-black","39.99","100","https://bikecloset.com/product/poc-ms-essential-road-logo-jersey/?attribute_pa_color=uranium-black&attribute_pa_size=xsm","PC581351002XSM1-7325549931527","1691490","1691485","2026-09-11T12:08:04.173Z"
"POC Reform Enduro Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","S","clothing:s","SML","Color: Axinite Brown, Size: SML","axinite-brown","19.99","90","https://bikecloset.com/product/poc-ms-reform-enduro-jersey-2/?attribute_pa_color=axinite-brown&attribute_pa_size=sml","PC529061816SML1-7325549936591","1691478","1691468","2026-09-11T12:08:04.173Z"
"POC Reform Enduro Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","S","clothing:s","SML","Color: Dioptase Blue, Size: SML","dioptase-blue","19.99","80","https://bikecloset.com/product/poc-ms-reform-enduro-jersey-2/?attribute_pa_color=dioptase-blue&attribute_pa_size=sml","PC529061653SML1-7325549936461","1691474","1691468","2026-09-11T12:08:04.173Z"
"POC Reform Enduro Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","XL","clothing:xl","XLG","Color: Alloy Grey, Size: XLG","alloy-grey","90","90","https://bikecloset.com/product/poc-ms-reform-enduro-jersey-2/?attribute_pa_color=alloy-grey&attribute_pa_size=xlg","PC529061040XLG1-7325549962859","1691472","1691468","2026-09-11T12:08:04.173Z"
"POC Reform Enduro Tee Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","XL","clothing:xl","XLG","Color: Dioptase Blue, Size: XLG","dioptase-blue","14.99","60","https://bikecloset.com/product/poc-ms-reform-enduro-tee/?attribute_pa_color=dioptase-blue&attribute_pa_size=xlg","PC529051653XLG1-7325549936164","1691463","1691458","2026-09-11T12:08:04.173Z"
"POC Reform Enduro Tee Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","S","clothing:s","SML","Color: Dioptase Blue, Size: SML","dioptase-blue","9.99","60","https://bikecloset.com/product/poc-ms-reform-enduro-tee/?attribute_pa_color=dioptase-blue&attribute_pa_size=sml","PC529051653SML1-7325549936157","1691462","1691458","2026-09-11T12:08:04.173Z"
"POC MTB Pure LS Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","S","clothing:s","SML","Color: Light Sandstone Beige/Zink Orange, Size: SML","light-sandstone-beige-zink-orange","39.99","90","https://bikecloset.com/product/poc-mtb-pure-ls-jersey/?attribute_pa_color=light-sandstone-beige-zink-orange&attribute_pa_size=sml","PC528448516SML1-7325549920682","1691457","1691441","2026-09-11T12:08:04.173Z"
"POC MTB Pure LS Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","S","clothing:s","SML","Color: Himalayan Salt/Turmaline Navy, Size: SML","himalayan-salt-turmaline-navy","39.99","90","https://bikecloset.com/product/poc-mtb-pure-ls-jersey/?attribute_pa_color=himalayan-salt-turmaline-navy&attribute_pa_size=sml","PC528448515SML1-7325549920552","1691455","1691441","2026-09-11T12:08:04.173Z"
"POC MTB Pure LS Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","XS","clothing:xs","XSM","Color: Axinite Brown/Hydrogen White, Size: XSM","axinite-brown-hydrogen-white","39.99","90","https://bikecloset.com/product/poc-mtb-pure-ls-jersey/?attribute_pa_color=axinite-brown-hydrogen-white&attribute_pa_size=xsm","PC528448514XSM1-7325549920446","1691453","1691441","2026-09-11T12:08:04.173Z"
"POC MTB Pure LS Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","XL","clothing:xl","XLG","Color: Axinite Brown/Hydrogen White, Size: XLG","axinite-brown-hydrogen-white","39.99","90","https://bikecloset.com/product/poc-mtb-pure-ls-jersey/?attribute_pa_color=axinite-brown-hydrogen-white&attribute_pa_size=xlg","PC528448514XLG1-7325549920439","1691452","1691441","2026-09-11T12:08:04.173Z"
"POC MTB Pure LS Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","S","clothing:s","SML","Color: Axinite Brown/Hydrogen White, Size: SML","axinite-brown-hydrogen-white","39.99","90","https://bikecloset.com/product/poc-mtb-pure-ls-jersey/?attribute_pa_color=axinite-brown-hydrogen-white&attribute_pa_size=sml","PC528448514SML1-7325549920422","1691451","1691441","2026-09-11T12:08:04.173Z"
"POC MTB Pure LS Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","M","clothing:m","MED","Color: Axinite Brown/Hydrogen White, Size: MED","axinite-brown-hydrogen-white","39.99","90","https://bikecloset.com/product/poc-mtb-pure-ls-jersey/?attribute_pa_color=axinite-brown-hydrogen-white&attribute_pa_size=med","PC528448514MED1-7325549920415","1691450","1691441","2026-09-11T12:08:04.173Z"
"POC MTB Pure LS Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","L","clothing:l","LRG","Color: Axinite Brown/Hydrogen White, Size: LRG","axinite-brown-hydrogen-white","39.99","90","https://bikecloset.com/product/poc-mtb-pure-ls-jersey/?attribute_pa_color=axinite-brown-hydrogen-white&attribute_pa_size=lrg","PC528448514LRG1-7325549920408","1691449","1691441","2026-09-11T12:08:04.173Z"
"POC MTB Pure LS Jersey Men’s","POC","","","","Clothing","Jerseys","Men's","Mountain / trail","L","clothing:l","LRG","Color: Prehnite Green/Hydrogen White, Size: LRG","prehnite-green-hydrogen-white","29.99","90","https://bikecloset.com/product/poc-mtb-pure-ls-jersey/?attribute_pa_color=prehnite-green-hydrogen-white&attribute_pa_size=lrg","PC528441458LRG1-7325549938946","1691442","1691441","2026-09-11T12:08:04.173Z"
